CRIM,ZN,INDUS,POLINDEX,RM,AGE,DIS,HIGHWAYCOUNT,TAX,PTRATIO,IMM,BPL,PRICE,RIVERSIDE
6.724842449343463,0.2669951921757128,19.703405979850316,0.7661465650519304,7.0,101.0,2.328625792430654,25,667.1259206642617,21.50599265555512,396.4096275169928,17.58712078122146,18.59328204483944,NO
2.087479131185062,22.225096013090504,5.867414402222108,1.6726363766100414,9.0,8.0,9.009289863143437,8,330.18934142115415,19.681904998312586,386.7758933553642,4.090112234801719,29.951581039287237,NO
3.166954199726544,0.09889179512777582,20.336056940229657,1.3489197257086718,6.0,94.0,1.8059872798618577,8,403.08515384097757,16.474338618822742,88.69954398421736,16.36001819063147,15.246318703254104,NO
7.986240125710064,0.6004274698342681,19.83943392735986,1.743235772089466,7.0,84.0,3.2372913317647423,24,666.4031060883332,21.073844608758453,397.5252267155936,14.589270244580279,20.84783913638686,NO
10.502525574723519,0.16465220836115055,20.4920835854942,1.5379240639616136,7.0,97.0,3.077212814015724,25,666.6389720801553,21.08007972975818,388.52559245967046,17.311054334271663,13.661412520045735,NO
0.5139641270990949,21.177531684245665,7.145806882659079,1.1399781167251672,7.0,47.0,7.321163883557563,5,244.2844967234073,17.235857224688544,396.0436118524577,13.616513142564155,21.667066301258956,NO
0.6808240363331373,14.164503788718088,7.377077695131375,1.834777274160028,7.0,37.0,6.760838513056477,5,345.3673647377335,20.716864282441062,397.26427946793535,13.855152678875658,18.930048595433284,NO
0.5801467559708774,0.5388643361135159,11.094770021523654,2.3172800517927454,7.0,43.0,4.111462986405357,4,277.38874754857113,19.333587379003077,393.8433146864671,9.944645181338146,25.864722976597207,NO
0.5788345398367973,31.661140206876222,6.875438567653138,1.8629566421689345,7.0,65.0,7.155102493504347,7,303.23662863293595,17.325811070988955,394.665546650331,12.660198897902843,20.20134033587799,NO
1.4731161667865265,60.268506015650544,2.447263418666085,0.8464930602158589,7.0,19.0,12.112942599567988,5,412.1083016101106,18.919714612009887,393.3572661341003,8.57679680138571,19.088268237478008,NO
0.41112492637820375,0.1778949272266047,5.9862728071008995,1.9634189109467817,6.0,46.0,4.622999770113489,4,247.06436374614097,18.810832378268895,397.0862770329726,13.103537229435329,23.872882225423382,NO
2.098216011153278,1.3379396737044662,23.01405587615902,1.041227793567677,7.0,101.0,2.8147579715659954,5,437.1436923494705,22.120891425629214,398.5095081644766,35.19785056103892,14.595176815704868,NO
9.404902323557215,0.6662606671994753,18.91373655349544,2.0806568402069194,6.0,94.0,1.854732542560155,25,667.3838601145483,21.15192119386506,397.3844143826751,24.025878284287465,13.991017766866417,NO
0.8069312321180067,12.701745555396199,7.967560475967306,1.412337128953196,7.0,97.0,6.045940063273743,6,312.0377666210643,15.956487868250944,397.4550633809582,20.043357170455238,27.258016398805573,NO
1.6749478155437245,0.9892720314267519,10.14199634239152,1.2607507560022606,7.0,59.0,4.6195889911463315,5,305.49409079081636,18.785029065668496,397.26493802523055,13.684980185736972,21.790011946599186,NO
0.26499624157421836,0.0771784436082237,10.106072776555903,1.3621711304838797,7.0,74.0,5.289818370023591,4,304.04120264019843,18.641146093370956,396.95796920129413,16.090601680961868,20.268102827649567,NO
2.0883744134207,2.234942779840427,8.301951141325778,0.969249106985512,-1.0,93.0,4.921827379267907,4,307.0967024509945,22.45755369772182,397.0800663617796,19.28950137070151,16.24348155941433,NO
0.8941963034082085,0.7844425348453021,11.316925559584492,1.068793317875552,7.0,84.0,4.150634884883144,5,304.56007926208804,19.08445659796768,394.0202527058097,8.126840463956817,22.472607339560987,NO
0.8122295977327982,0.5435661305170254,7.75807028741617,1.0820351004056052,8.0,80.0,5.094221638214414,3,242.51604789152157,17.92552167507911,397.47513012127456,10.698897057835815,22.09399863429564,UNKNOWN
8.29202682318617,1.8632425746169277,18.939161623535956,0.7752708007237121,7.0,98.0,1.8284982186903238,25,667.2417912054641,21.55429310903222,315.51313161460627,26.925332467627438,17.593535563307544,NO
0.8279738681269224,0.03249243551779496,10.69643342841601,0.8026429836127366,-1.0,84.0,5.146631352626258,4,304.290990133276,18.956193644752705,391.5920867976806,19.331509184927366,18.786967359407054,NO
1.4288223418086854,0.09318936024079617,11.526717504125278,1.5690689586400612,6.0,102.0,4.413105460273564,5,277.8757837882297,18.81734472622812,397.37839493837265,24.716023835977964,21.189594061426458,YES
1.7855481111384353,20.08757883586605,4.492880805994624,1.3260847103031086,8.0,92.0,2.834171720081359,5,264.6012279512144,13.132924820060827,388.0388350434194,8.233579816081777,37.85981167573251,NO
1.8616936404407136,1.150416930482751,15.917808370903849,1.2864179887828286,7.0,56.0,3.9784716190574594,5,276.4994398167293,17.025470734347145,393.4907096631025,14.958632447511294,23.52675364339627,YES
1.8269508050442065,0.1498345471934801,22.035771014113294,1.7740881542173508,5.0,100.0,2.640516479268342,6,438.74643364234595,21.276038436920526,398.17613815716214,34.93573651945755,14.624342274853658,NO
0.38216889264177323,0.8863935701717357,10.504434994091492,2.3164125858075226,7.0,89.0,3.566621160258352,7,432.2634464956653,19.72415660029755,346.0905316175132,16.427302410423906,18.63519747243984,NO
5.16016199548333,0.4915045372033005,19.895063881310637,0.9035989926924941,9.0,53.0,4.648522546824873,26,666.4808136240596,21.382213532687697,388.6477559507673,12.551590910494681,22.00859044666625,NO
0.121687582353558,1.5177198308032025,25.828758624039143,2.341186749386881,6.0,86.0,4.095958371352673,3,188.71595419881456,19.96882433547797,378.3958946224942,15.202390338582964,21.195602160126867,NO
1.171780709445702,0.36598354279511847,8.39080224272328,0.9175081242347954,7.0,95.0,5.3941079236240235,5,307.90236318548875,21.00200276678142,361.35837917032245,23.106707639583426,13.919077164625161,NO
0.6745665071359898,0.24014788079784932,11.560745872067235,1.4512485948531904,8.0,18.0,6.524864930327368,5,305.199144432904,19.216147502973882,378.78692453323583,11.36807353768973,23.376015323619708,NO
9.45607683077369,0.2404824890084914,19.324784511371554,0.6817124052339986,6.0,71.0,2.5835479754482993,24,667.2615543684481,21.083150887270804,4.621817475381242,17.551871977276004,11.76697118599916,NO
10.109731880558057,2.1700446720925624,18.687737900689065,0.8570945215841493,8.0,95.0,2.8282893077122346,24,666.0614558230933,20.32298064043561,7.982170020513248,18.939362793544827,15.00981543724961,NO
0.5251022183075926,0.21773653959494305,7.040987498968742,0.6739925851158214,6.0,62.0,6.286623275131664,4,233.7572821374871,17.929955968453054,397.0964569363674,16.601613857621523,21.377977421075514,NO
0.6546950063809072,0.8255756753316909,12.174133243631134,0.7257340657269893,8.0,83.0,5.167451610583362,4,304.19765697071807,19.238936212473945,393.72994788716994,9.195408879625132,21.610934039729408,NO
0.12576955848418386,1.3116763610892146,2.1969923550314734,2.898139114971699,8.0,47.0,7.845976713504084,4,222.423479589159,18.83508476751837,394.9711512366349,3.3611263635862527,34.010163445206175,NO
0.6308646741085723,20.059063177377464,4.113246076372727,0.44700702043681584,8.0,66.0,5.352440239267731,6,217.09297782928218,15.204422957031559,388.24175247929617,4.733021005397854,45.42402351664828,NO
1.2605975782564967,0.45449076908796376,7.545872190931327,0.7159521808194267,7.0,7.0,6.773124840241135,4,233.67906208077167,18.74715006014208,394.94722736265436,7.570711579469728,26.526481745092678,NO
0.5451984430604665,0.6553404639411684,14.10745246796787,0.7385520804450981,7.0,77.0,4.578338237669823,5,398.5324855124781,19.035350916185767,375.7367942405197,12.028992861428463,20.75227326693595,NO
1.1819235740563376,0.026914345616008174,8.229323232144576,1.3745852008679191,7.0,92.0,5.207168984301895,5,307.08683704634694,21.200654028755334,377.02662056369206,14.84923802325625,17.647285396746884,NO
0.9222996046829279,0.17528079831341412,10.852201380993229,1.0372178340948266,7.0,83.0,3.4096037204214538,4,304.39582269421055,19.97141020161818,397.4448573517972,5.596420528726141,24.180699652131228,NO
2.2760207031552877,0.9959979014000686,5.801470985520175,1.1087450156558405,6.0,47.0,6.233432603687608,6,224.19588248333952,22.680769477834957,397.1463422456113,10.93482528684889,19.863283000476795,NO
1.1788578696924004,0.26266578321699713,11.678651474965205,1.117331674663621,7.0,91.0,3.5156015386731054,5,384.5169883364328,21.84367492855773,391.55104965468666,16.900075231406632,20.454232401428964,NO
10.008643163330849,0.13272941803047095,18.955914599584943,1.0934384906698607,6.0,90.0,2.4673576499911816,24,666.9035861249398,22.248278303745675,348.03055601215857,9.339553759119338,50.602546793604766,YES
0.45348616635590033,0.2541720523540389,15.085413900396262,0.8995703451115985,9.0,58.0,7.591561036280976,4,289.5446847998514,17.949964640486755,396.98783190476115,17.12833773356988,20.366432270298926,NO
0.6606740823744216,0.4962039179273647,8.223935961205408,1.1282548991112349,6.0,57.0,5.328898478127445,5,308.39226214478634,22.15377123371041,396.0606822062387,8.566145343972657,20.496979404603504,NO
1.3899155914177312,18.115487897330276,2.094285112468513,0.9130760313037618,8.0,60.0,9.588086645135236,4,216.454528761646,20.15607096778593,393.27204989598977,8.828352693316535,34.95040626459055,UNKNOWN
0.08711375230533222,81.53229906900188,2.5530447107054286,1.6590233885587873,7.0,35.0,8.826398822118602,2,329.34968182689545,13.589064260644134,397.75700537069054,5.220950971850078,34.75817060506862,NO
2.1468534663004837,0.3484584648044333,8.333762608994647,0.880237673396826,6.0,87.0,5.451775037560385,4,307.037932604299,21.477575272030275,303.44560944252447,16.686641065343508,14.744934539976253,NO
5.0931702643380765,0.3714203726266002,18.382824828728076,0.8372353398360936,6.0,101.0,2.933550809509648,24,666.2452715930036,21.2861856215532,375.8040021852821,4.145448477561414,50.985078187343674,NO
0.5781893467858935,1.2831193615780914,7.2239028727406485,1.6029185409023738,9.0,87.0,3.909550639032936,8,307.18863546934983,18.173322190946283,387.6319058580161,3.250578713521325,38.85321661044074,NO
7.131679342023601,2.225039024660695,18.863219490893783,1.09943135006447,7.0,75.0,2.371850285676626,25,666.0358080274585,20.873066741959324,99.21171486841466,12.72645046207064,16.557471038752215,NO
0.8683375079932966,20.234967387177942,4.774499542518911,0.9743027229623544,8.0,50.0,5.599692363175308,7,216.3073685592152,15.743066510987816,378.15721238349107,4.113226187238928,46.29334571867965,YES
2.76593101415378,1.2834986519912996,20.15375936148053,1.3506332022685632,7.0,100.0,2.0342781598246167,5,403.39520282246804,15.566251113459066,262.291887681549,16.628882646467936,19.788165310909147,NO
0.19961159821131175,0.664195152211844,8.699536994330712,1.3579235286276774,7.0,91.0,2.758006782449308,6,384.8891673377035,21.487275821829517,393.05104964970445,13.232751331064918,20.992032676099168,NO
1.364463783162558,1.3859042272824122,8.341144685343092,0.8038045764929422,-1.0,93.0,4.729017951089572,4,308.6442303872867,23.129746983112355,399.0112828707133,18.82167033908107,16.950259059120125,NO
0.8264244798112445,20.476712076046965,4.740123570774292,0.8870133509575399,6.0,63.0,2.1453186376545994,6,264.2271725978552,13.479255518104905,392.5104456021694,10.850675731294796,25.641714352047444,NO
1.1089389021916922,80.59663173357623,1.3849354174535455,0.4431575823419475,9.0,32.0,5.6969791163153785,5,255.17617369000715,17.182493759265665,394.30173198814845,3.7016301667620013,50.3546264837384,NO
1.6882910794530126,0.004082597438738789,25.897287085884617,2.271634751601466,6.0,98.0,2.120638108574645,2,188.05563887319622,19.383688896543912,359.7971748529935,27.372428697772524,15.74630214364829,NO
2.0039475921681364,20.780770535782704,4.011819515070067,0.7327343395902679,7.0,34.0,4.275203965269949,6,216.3453145485357,15.10670818312424,397.8989545386172,4.959643429985,37.664413361749936,NO
7.80919932080534,0.7095993668383161,19.899540294018475,1.5627188896390682,7.0,100.0,1.9169150488397737,24,666.4728358674199,21.35590304365586,393.2224655124601,21.491598574529956,9.076759690269734,NO
9.064748501538851,0.9079950960506176,18.922037184402853,1.4570663781051951,7.0,98.0,2.950869165373809,25,666.9688070457614,20.504808887472418,377.79720226554934,18.676180504402744,18.191522766549287,YES
5.163773798714075,0.21579640911717263,20.624803239012348,0.922946694044417,6.0,83.0,2.4977769968079055,6,403.7592579237866,14.771567796275711,90.29888676077125,15.823142746650852,16.71076392431167,YES
4.364392811567433,1.6667871776051393,20.29228426732751,0.7291771382967015,8.0,75.0,2.947214886587521,25,666.7418369877898,21.163689040955273,394.2206727101679,14.465462080642673,23.609880315882023,NO
2.400858652912313,0.8242189154708318,12.272411239006415,2.3977422787621583,6.0,85.0,4.034776266413574,4,304.0763038752151,19.358480690562324,394.4072243419449,8.308228977425479,22.401167203840618,NO
0.42399188112730063,26.802783040239973,5.548125034251468,0.8822840848661191,7.0,48.0,6.063688326397428,5,281.8619789227773,19.885068808486754,391.67904528648376,7.60800227215082,24.536469605331884,NO
2.01200931412308,0.6383393534264348,20.985821354579112,1.9141997071577255,9.0,96.0,3.934496219938295,5,404.0557884479319,16.293276605871974,369.50061126597683,4.972466123002156,50.502081273503585,NO
1.0594973805189647,0.47723880126961893,23.157017831990576,1.8778465261582906,7.0,94.0,4.0944097582926995,4,438.1149228906257,21.245215707457632,378.3937413777743,16.985148042335002,18.048134312559466,NO
1.4315430432633114,53.20567299668257,6.474104891932496,0.7893240264790302,7.0,46.0,7.9357108328809876,7,294.63469553215003,16.86548175408149,398.8329925360101,8.799554087201724,22.788861804246917,NO
5.237233377086626,0.6561128341225835,18.971461281696076,2.239854327665733,7.0,95.0,3.564923531041609,25,667.6486265900326,21.671110610539483,331.51457788983464,22.921888280406705,19.25707148967582,NO
1.464821619736747,20.795391082352403,4.255856354836218,0.7073773127182139,8.0,85.0,2.79794120811156,5,264.46221267066716,13.804351980577463,385.70857741857765,15.595038263595882,32.04992837828318,NO
0.9149493678924977,21.124235370004033,5.872712176968754,0.9470742858103256,8.0,33.0,4.911854835056167,5,217.9203565337492,15.439872175211168,397.800234208901,7.427678027660047,36.53967658376028,NO
5.031642578122211,0.06487247184876846,20.377559630263725,0.9048090182242716,6.0,101.0,1.6868462449863975,6,404.5816026096778,14.82624475270934,397.4186777765845,27.112410672980598,17.100555504458693,NO
0.3410160042985459,30.28775604736857,5.503818716383855,1.514799585838537,8.0,43.0,6.722179581026179,7,301.5123447662457,17.460060700525847,383.8696880663986,7.848561843136014,25.9208711739298,NO
1.4813231218577152,0.15352641525618815,4.532492908978076,1.3316668002607275,9.0,-2.0,3.791640457392296,3,247.49729448354657,18.92197405783207,396.93806631449957,8.763116286758232,22.70802807700468,NO
0.06320007064628749,20.9093716154228,4.421421678040419,1.025485374340392,7.0,38.0,5.595425154608444,6,217.2076675697451,15.1896069793198,394.4154899235041,5.928357093348257,35.587753176580996,NO
0.9061087356808429,30.60484892851921,5.956672422360695,0.534049592695372,7.0,9.0,7.07758738589778,7,300.7660425983982,18.314730247205127,375.45532851368966,6.672854119695691,24.936310755088975,NO
1.409579620955965,80.74141506564646,3.1023989139497337,0.9363059692518625,7.0,30.0,10.217987692572278,5,280.76171147281605,17.922974137917976,393.69288452704063,6.00003944006063,26.325882875625076,NO
1.4280184940951197,0.21525794249424487,13.780748120509907,0.46990294411416594,6.0,8.0,6.236535308786621,6,398.13666934743264,18.810774873976992,395.1083108192417,7.953250541487788,24.105715838398478,NO
0.16169892622685522,46.16834083696803,4.262823176453811,1.3605690630788305,7.0,23.0,7.440738415862961,8,399.91938828638285,15.643505941402356,378.1636868985408,5.990791016192116,37.62471086722669,NO
0.5167323388134635,34.61271107515703,6.8130043247472445,1.7057850197386335,7.0,19.0,7.658542508019586,7,329.9728421486249,17.05952511063416,383.9377087988015,9.324229506660037,26.48780665896392,NO
3.702975851025596,0.060951052368420376,18.50646250155895,1.038984277312515,7.0,50.0,4.396433716596352,24,666.2780419959912,21.327695525398973,336.55728074933785,14.82728135641642,21.321307931969226,NO
0.5913116255539056,0.688978126887714,14.73997541942541,1.0557060851624587,6.0,56.0,3.3052867798748604,5,276.9447330702016,17.427758828572895,394.1979402051932,14.717639256328932,23.4388303259571,YES
3.494144488486399,0.427684995876016,20.46701136392292,1.6547389342041812,6.0,101.0,2.5340438846105244,6,404.5776373608923,16.74976522924249,341.66225850947774,14.249291329921704,21.5184077011183,NO
0.8688728803197103,0.1289041231662162,2.619814103149835,0.8529482750290531,9.0,97.0,5.459636832394425,3,194.5028667806575,18.546813094972983,397.5402071348378,6.476558451449014,32.66136714711792,NO
1.5901916506430245,0.7125319871085829,8.0345761035489,1.2496058159162446,7.0,55.0,4.644578089314971,6,287.1111124763895,20.478290664471245,397.0030931837539,7.444844519265863,23.345345052051425,NO
7.028852337869292,1.4681615985512342,18.556310382796497,0.7157165386416522,8.0,98.0,1.5295203050283566,24,666.481040004041,20.708443708083614,392.3470342757468,3.4209670858503665,50.76488074544165,YES
2.730673013408781,2.4162690138728475,5.876437110700633,2.650261330737597,7.0,38.0,6.536235089792641,5,225.8824761105849,21.31629984120039,390.246955030341,7.137896150465221,23.31248899990234,NO
1.371183278730072,20.20512153555645,4.34591518746501,1.0182913366255661,8.0,101.0,3.7963238593822553,7,264.2791435153778,13.067903244900227,392.45756765928496,8.78682989451684,30.203504992485342,NO
7.794123050463498,0.39164968118282173,19.481623793863193,1.2373806131122653,6.0,98.0,2.234704318669581,25,667.5170663669837,22.530398052275956,315.75955175814295,26.644017013972157,17.58370403065274,NO
0.6668963696970984,23.55030275121161,6.182471928149279,0.4486192006157289,9.0,11.0,9.460618555462515,8,330.31390166226976,20.829582799674697,397.91746960126693,4.309216777081922,42.856824317321475,NO
0.7458766832167593,21.06826676265986,5.600731328529721,1.4800591984759088,10.0,93.0,3.6996543761988523,6,264.5139500320917,13.30401046508472,387.7262592492349,5.936750502033188,50.21974058793609,NO
1.1246527312181303,21.51678749504029,5.808279603209947,2.075223301020832,7.0,23.0,7.764109574855102,4,243.45191577065933,18.45970911565455,397.98733568736907,5.306451177814719,26.498867850995175,NO
0.11144691063277076,2.624220497736868,7.847105946233196,1.3518046230911562,7.0,62.0,6.415445764567724,2,244.78690456632373,19.22618243365509,393.8164524106072,4.407517768457901,34.84629205345991,NO
1.9418828725779842,1.3939298951699837,13.54444759459985,0.5945854921529978,7.0,75.0,4.111806965335859,6,398.1840017146527,19.020269382931048,374.7543062215798,13.538381136911305,20.73624060337159,NO
2.771024011145753,0.936182254268667,21.36609649958913,1.7139264867773973,9.0,97.0,2.746206361389915,6,404.39749214122565,15.22329297500035,353.04188673698604,21.674203685219652,15.811706548744645,NO
0.47960974488657404,95.48097990993023,3.172444063663426,1.4100204318277965,9.0,35.0,6.459181625707157,5,224.03896700653632,15.550079014827942,393.94816653090487,4.793441813919327,48.62622240294822,NO
2.101356458965664,21.42099899467338,4.90978476298759,1.5762433398458915,8.0,97.0,2.5578114584915306,5,266.33302475704664,14.171455736913735,393.97138667985246,12.926077545315817,31.634293794950533,NO
1.3269715046311037,1.3674859329557791,14.010536978777205,0.8775611175451545,6.0,47.0,4.731803115891229,5,399.073005858987,20.124643197879067,387.58061772916693,11.144073710875176,21.507602574730228,NO
1.1736163735493121,97.14815819352823,2.347984281000177,0.41318495433092167,7.0,14.0,8.89588732832642,5,402.2946933258271,18.532247497876757,386.4676293088646,4.489382688457691,34.88219189310665,NO
0.9838053281974266,1.1426094180023332,14.02600711896777,0.5343358676845975,8.0,45.0,6.5771997334887615,5,398.3600086730249,19.38643095125729,385.1538585952283,11.291630649535291,22.7968081239176,NO
0.544615471737563,35.93274696955067,6.946875766342856,1.4238167102969632,7.0,23.0,8.203036276346928,2,304.0079528918333,17.928323881339885,363.488859939911,9.389253444571036,20.212277708570255,NO
1.1922202738338514,0.5036640696612588,6.968591579212463,2.4784796428541562,7.0,8.0,6.08880243900186,3,235.215227189929,18.355813203305043,395.9488833390837,7.821340837565483,25.069544781779353,NO
2.8781835351027896,1.7604549548691086,8.30755152275995,1.6361246750412024,7.0,99.0,4.1036404516869585,4,307.5066336811041,21.624248132909226,378.40662817909976,21.21402986696542,13.673705388894511,NO
1.7968876969435308,3.088855039879218,8.693004570757925,0.5406913644728669,6.0,95.0,5.279767781020881,4,309.3070035595176,21.53594720175694,360.66978033705374,24.576327278308806,12.83108816314478,NO
0.49814876952936826,0.5124566402020792,6.793794358147813,1.1598879014316794,7.0,62.0,3.9705459892081483,5,279.18706658114337,19.739977557081147,378.9989608730428,11.844141768455064,20.897635823603153,NO
4.7763560307853865,0.921836580661158,19.126101707931383,2.220877470184575,7.0,83.0,4.891925518443731,25,668.226744976212,21.67178719253997,390.9875057805916,14.52759971184662,22.63415126223503,NO
1.786354278669378,20.114514349080487,5.737056898361284,1.9078692184813433,8.0,96.0,2.09591657265759,6,265.29699695586635,13.942459571717613,393.78682842127563,11.399848826237017,31.31538065648597,NO
0.1921255431435513,35.340360921172596,6.386221910702557,1.7711404052627169,7.0,41.0,6.041562490795567,8,329.01906013602627,17.654415435247714,395.99162967795587,9.562905389668707,22.244193300608018,NO
0.41960386784826836,101.67073973465143,1.4625772198131897,1.1852672349112585,8.0,41.0,10.76565088836525,6,256.5385772162403,15.651345507401285,392.9278068593201,3.9988897652397934,33.60680572119615,NO
0.5457860138771846,30.243174624044716,5.063629626451587,1.09414875258189,7.0,55.0,6.5422697400985825,6,301.3471177519126,18.674434093242922,391.8606791818236,12.316566037167767,22.867049017533198,NO
0.2283673846774959,0.5590289563174964,10.650970212127122,0.7086895992700234,7.0,92.0,4.0856152425231205,5,277.2952577350214,18.919392892176678,393.79546812913776,17.67312404659416,21.959805896669568,YES
1.5926072423391293,0.4619695561422489,3.2582999738333833,1.1320706451922828,8.0,71.0,4.269502785685265,3,276.7731391234082,18.58967812585259,392.86516597232526,11.8609469141575,22.87051193377198,NO
2.7836797976185412,20.154123652850537,9.069247218990121,1.2647676895233284,6.0,62.0,5.942704457723069,4,223.5775881277855,19.779340642735697,391.71729611956613,13.859456833458141,22.63498163329879,YES
0.5508813217986738,12.628479936790013,8.053441033549285,2.539642018976577,6.0,95.0,6.59330205596698,5,313.0204151977342,15.916626764525855,392.5605220263701,21.047402953490472,15.0938040459059,NO
0.2709385228636471,20.351461157292963,4.173100785279816,0.8332892915634955,8.0,33.0,4.84972878983408,5,216.20901141480843,15.563920122947781,397.0654864330424,5.483313750485137,35.993067240404095,NO
6.092801832068976,1.1399221911036432,18.636684711205657,1.9669609495094593,7.0,97.0,2.3078960470586756,25,666.3198305777222,20.774683213139042,397.7296535452248,19.374552229499145,13.067136004776149,NO
0.7092793376034645,1.7928228178594487,5.606007555484638,1.1705972096430743,7.0,60.0,7.779192282582853,5,225.14158673601398,21.181403748268462,395.13553886342544,11.465125745499815,19.491509293267683,NO
6.993248876523066,0.541266720179881,18.9455029176896,0.7193974489434393,7.0,76.0,2.912768338360682,24,666.9439120120946,20.877374346075868,99.97519537353769,13.368980116427558,16.367343935353347,NO
7.146944586943956,0.3375945225701304,18.467091600186325,1.3034643678035218,6.0,83.0,2.8266925624915404,25,668.6836245879153,20.378452891663535,379.38236410919507,19.245312941139673,23.36531587859591,NO
1.3142945336896668,1.072348820771391,19.824102426142836,1.514256125709084,6.0,88.0,2.4292934859738304,5,404.5789110101528,15.048773141256424,343.35696149672907,12.88513839712498,15.526463421079841,YES
0.22951071354265562,83.27043419352181,2.9748939935420644,2.1134695344756094,8.0,16.0,7.175282276751364,2,349.342103785802,14.963315099550547,396.4751641497998,3.117587827148182,42.80571962582216,NO
3.065310025988868,0.4862062048781688,19.616756475705362,1.2097072975769199,6.0,95.0,2.107519004402674,5,403.0695009900722,15.744918323088832,358.27410540177556,31.037401856033334,18.93085900730855,NO
3.272138790101629,0.007501724787950137,18.827350906180342,2.352576962796352,8.0,48.0,4.665169795860075,24,666.6699822502635,22.031450469753707,334.93689246113814,15.410602077690088,20.461332582774787,NO
