engine_size,horsepower,mileage,age,weight,fuel_type,brand_BMW,brand_Ford,brand_Honda,brand_Toyota,price
-1.1865512731023889e-15,1.5641359335943692,0.4471781452180261,0.5367379785918549,0.2461902087140297,2.0,0,0,1,0,-629.3424798544281
-1.3920416760795602,0.1746849978643926,0.574352795045511,0.3985965937161989,0.4863035617550983,2.0,0,0,1,0,-7801.644256611943
0.5465866501963658,0.5297656841431988,0.5418384643458932,0.5238629827388839,0.5662766533929415,2.0,0,0,0,1,1722.8992256306997
0.1141358955604969,-0.0898849881739225,0.7462339722720106,0.596065290029639,0.3027538195428796,2.0,1,0,0,0,345.2494370963658
-1.1865512731023889e-15,-9.678304225353346e-16,0.4625597941474811,0.2087140016654058,0.404460997328821,0.0,1,0,0,0,-994.5503980605449
-1.6660690398519014,-9.678304225353346e-16,0.4364412005424879,0.69706848907067,0.5264779489835643,2.0,0,1,0,0,-9495.726735010496
-1.1865512731023889e-15,-0.5636896628408177,0.5613246221789684,0.5184387464853849,0.6209932088675744,2.0,0,0,1,0,-358.9826767026543
0.3886240420007502,1.1975913630027206,0.7145991600965171,0.6115534246084743,0.4128093907071943,1.0,0,0,1,0,1588.1041397140093
-1.1865512731023889e-15,-9.678304225353346e-16,0.4719424063106157,0.5529463141885127,0.4895698327564467,1.0,0,1,0,0,423.15734751172926
0.939091126827412,1.2108557970474392,0.4717772788002193,0.4476000161268337,0.5004394094987912,1.0,0,0,1,0,5832.103607750254
-1.2080798645451034,-0.4309547367612913,0.4788370889491936,0.6854612892891031,0.5876487465092091,0.0,1,0,0,0,-6919.023737812098
-1.1865512731023889e-15,-1.7410889235738978,0.4486745935992097,0.2816964770405326,0.579962940763459,1.0,0,0,0,1,-737.9838965363889
-0.8735986684215491,-9.678304225353346e-16,0.5128712980567275,0.3547029928836465,0.6315198601884379,2.0,0,0,1,0,-5662.374464813048
0.6194529847441952,-1.5399232266476277,0.5355898140148664,0.4193888154379013,0.4130971214969603,2.0,1,0,0,0,2250.695766804356
0.0892268392213311,0.5704478903008273,0.4950013411423002,0.4996987118539603,0.4975716135235092,1.0,0,1,0,0,94.54105677266791
0.5946659413027324,0.8621251375361688,0.4944048234647014,0.1463299357685404,0.601043699952459,2.0,0,1,0,0,3011.7008657004485
0.2381055837376434,-0.2946982355761595,0.4667370164241334,0.4323514810016971,0.7442727565449598,2.0,0,0,1,0,797.4968520311487
-1.1865512731023889e-15,-9.678304225353346e-16,0.6462796414653459,0.6315845565516541,0.5260631035311297,0.0,0,1,0,0,-1853.1466149612684
2.383150548578919,-0.4099417832409476,0.4384280389617148,0.4577966293711397,0.5550360401330172,2.0,0,0,1,0,12295.256792861906
1.2608542514404677,1.3718901073532246,0.3812316564923838,0.4792859431356768,0.4201087464673768,2.0,0,0,1,0,6454.472025241984
1.3908965190354945,-0.7231454993370023,0.6559406452329086,0.4841228757729506,0.6290949608274494,2.0,1,0,0,0,6185.190886695228
-1.1865512731023889e-15,-9.678304225353346e-16,0.4395004665039482,0.3353709628972924,0.5320813849971012,2.0,0,0,0,1,-523.5950683956243
-0.9293300055803636,1.3334334688862746,0.3141672936473179,0.3145835948654127,0.716399808891198,0.0,0,0,1,0,-5860.70405793393
0.9243593407723965,-9.678304225353346e-16,0.3217633437826935,0.6547683884462298,0.24482559555049,2.0,0,0,1,0,4212.799788267689
-1.1865512731023889e-15,-1.076153376058078,0.3194752955451569,0.3266370772617674,0.3089217430541174,0.0,0,0,1,0,-849.3032881056025
-1.1865512731023889e-15,-0.6698119507014924,0.5045691235186739,0.2996659522577474,0.5228573067961428,2.0,0,0,1,0,-1104.2112125939486
2.3147902751769447,0.1704523188623388,0.6990225306667517,0.5227363836218293,0.4785605407701806,1.0,0,0,1,0,12914.080956288772
-1.1865512731023889e-15,-0.0515543187981373,0.5751890140047278,0.4261876235492803,0.354642530494509,2.0,0,1,0,0,308.6820004682555
0.1962866842763413,-9.678304225353346e-16,0.5818476903270355,0.4607741075922291,0.5221631642267331,0.0,0,0,1,0,174.11926424248952
-1.1865512731023889e-15,0.0246826626405143,0.5012463562495221,0.5234355145538628,0.6429048684923263,0.0,0,0,1,0,-314.47382070436464
-1.1865512731023889e-15,-9.678304225353346e-16,0.5410341575333211,0.3439069089929273,0.6476008635801402,0.0,0,1,0,0,-883.8048359188622
1.9270437063807255,-0.4033889307677176,0.4986701874330288,0.3476997363326025,0.6573505097778785,2.0,0,1,0,0,9614.235486454816
0.7211413150861617,1.6854881524647634,0.4167232859091107,0.266457218630814,0.8619683033517601,0.0,1,0,0,0,3894.5915761959654
-1.1865512731023889e-15,-0.6921558450472994,0.3333337790119983,0.2119851786897064,0.6989143193615136,2.0,0,0,0,1,-264.76403401191425
-1.1865512731023889e-15,-1.7727412192378338,0.6160322081460198,0.3985772231550854,0.4902787820205271,0.0,0,1,0,0,-1147.9083740390286
1.2230678730505178,-9.678304225353346e-16,0.6373799517251857,0.3576218343765738,0.3848238422357161,1.0,0,1,0,0,6510.454376152152
-0.2102100665006271,-0.1893381196147272,0.3455545364699319,0.5163020557461377,0.5487514190266282,0.0,0,0,0,1,-2039.457072947358
-1.1865512731023889e-15,-0.7641685802457462,0.5633724202614714,0.4571942881172074,0.4966426026520998,2.0,0,1,0,0,-543.224980872249
-1.1865512731023889e-15,-1.1512282203751871,0.440731483754079,0.3364148873830586,0.6063626219517485,2.0,1,0,0,0,-664.6270046926762
-1.7345227724146837,-9.678304225353346e-16,0.5311739969561635,0.4049006565263695,0.490552171843016,0.0,0,0,0,1,-10467.704550508604
-1.1865512731023889e-15,-9.678304225353346e-16,0.5119983648632995,0.5089701558153887,0.8368668650991286,2.0,1,0,0,0,702.4216731967072
0.1933864383152896,0.1833131012412301,0.3754669302590989,0.4343631902820376,0.4059240391671286,2.0,0,0,0,1,938.8049462083584
-0.4483894308148357,-0.2736408625806369,0.3756428896509829,0.3142281843101075,0.4501297291774676,0.0,0,0,0,1,-2334.326112586801
-0.3428764240818653,-9.678304225353346e-16,0.5126376127614791,0.4685312472631297,0.5906956507753764,2.0,0,0,0,1,-2600.9580833783775
0.7339181543920476,-2.0353420420514365,0.549841128097948,0.4006244135822157,0.923418384206756,1.0,0,0,1,0,3939.8449377872043
-1.1865512731023889e-15,-0.8931358709358176,0.5251473813144163,0.6156244444042526,0.4052406317838285,0.0,0,0,0,1,-370.8630193187285
1.3116162132336262,-0.1001652245010853,0.5297071752493004,0.5113148291186471,0.2488142384171275,0.0,0,0,1,0,7415.809286854172
-0.0271390362494366,0.5034705672618267,0.4173700350215702,0.496057898943735,0.6272786033141323,2.0,1,0,0,0,-672.4038770177782
-1.1865512731023889e-15,-9.678304225353346e-16,0.567971922262783,0.4838868841743631,0.6252032503524542,0.0,0,0,0,1,-37.60895790066786
1.1693086220281548,-9.678304225353346e-16,0.5102809580050792,0.6500310411473164,0.490498330580478,0.0,0,0,1,0,5915.043026126074
-1.1865512731023889e-15,-2.4111021974496256,0.7009352562817871,0.2785720917765248,0.426460184474969,1.0,1,0,0,0,-282.8540813039417
0.9804902981645705,0.1012063903205065,0.2985509503492295,0.4741376331894775,0.524114847969049,1.0,0,0,1,0,5792.874360212442
1.840311695527812,0.7857607672240111,0.2689260584333776,0.3931884383629978,0.5987696206258974,2.0,1,0,0,0,9495.319169354001
-0.7770447753342153,-1.2884102493393157,0.4272848606744739,0.640444675774805,0.5325396219738817,0.0,0,0,1,0,-6198.148147108168
-1.1865512731023889e-15,-1.032384231772818,0.3465136688035921,0.7536625409204223,0.5773139902560306,0.0,0,0,0,1,-823.5394944808224
-1.1865512731023889e-15,-9.678304225353346e-16,0.6190668798147889,0.3903777980221518,0.5785839884896917,0.0,0,0,0,1,-110.50118938348976
-0.5269527100543407,0.6700460256929455,0.5254450498497918,0.3957537666197019,0.4274419393851622,2.0,0,0,1,0,-3252.788590937678
-1.1865512731023889e-15,-9.678304225353346e-16,0.4615522572246286,0.4377099948208462,0.5637943821719837,1.0,0,0,1,0,-776.7880439967644
-1.1865512731023889e-15,-9.678304225353346e-16,0.4411913989654515,0.3421742701240662,0.8230979522997869,2.0,0,0,1,0,-863.3305243467862
-1.1865512731023889e-15,-9.678304225353346e-16,0.4412687324785543,0.591260846542923,0.6430217113728509,0.0,0,0,1,0,-710.0204113780968
-0.6562226214232654,-9.678304225353346e-16,0.4963871233535867,0.2336628682020269,0.3483772545197362,0.0,0,0,1,0,-3901.995934817446
-0.2358524909269173,-9.678304225353346e-16,0.3790782977724812,0.4312363778227601,0.3395121355915547,2.0,0,1,0,0,-2447.580001404174
-0.3831132973735356,0.2925863086671935,0.3134371686941962,0.2496445724878688,0.4189648832838247,2.0,0,0,1,0,-1924.1783310122362
0.0454498882230376,-0.3036739107259771,0.7011176272837724,0.3044633812039564,0.5916501474582923,0.0,0,1,0,0,-248.6839513861138
1.4993711135156107,-0.3439556096933936,0.3816903016198411,0.3719662699914738,0.4798020976923773,1.0,0,0,1,0,7986.329461285078
1.38664316690521,0.2478046753428891,0.4044416693797364,0.3925304454027681,0.5060352863177112,0.0,1,0,0,0,6820.804120483757
-1.1865512731023889e-15,0.1118614986265576,0.3768047215432715,0.345738850781595,0.5002458567477891,1.0,1,0,0,0,-652.6059916900844
0.1292248661581223,-9.678304225353346e-16,0.4427079469151753,0.6750319200690944,0.6124717749184149,0.0,0,0,0,1,-35.44251269660754
-0.2913568334444364,0.6190666478985085,0.3765707082043834,1.0,0.3501631471506452,2.0,0,0,0,1,-2096.7128612349748
-0.6941973970413117,1.3747869314245824,0.331958108481404,0.2929876326755367,0.4156342000320668,1.0,0,1,0,0,-4543.361946074822
-0.0251050351142807,-0.7027972726331164,0.471398036719896,0.6302477574512458,0.4584520652345675,1.0,0,0,1,0,-537.658201555046
-1.058531242770977,1.8681531936805984,0.6450529268748029,0.5025788083763854,0.2381070639564494,0.0,1,0,0,0,-5373.255454845159
-1.1865512731023889e-15,-0.8946408887879168,0.4957271020594062,0.4883620301167662,0.3888609956554655,0.0,0,0,1,0,-1194.7181024528818
2.3842881936090383,-9.678304225353346e-16,0.3708463608503044,0.6885832988215396,0.5779072501398368,2.0,0,0,1,0,13664.290748052994
-1.1865512731023889e-15,0.6779207802012716,0.5180951101377854,0.6309756601102532,0.4688455646571147,1.0,0,0,0,1,-1433.4852582022772
0.4258393232729769,-0.7783164234224805,0.4060967996988199,0.5891417412442161,0.385086250072296,1.0,0,0,0,1,1670.126308109801
1.4434620579613,-0.6901448585117743,0.7248185082902449,0.4452212225965886,0.6216516909455481,2.0,0,0,1,0,8496.685598660284
-1.2490658512770627,-9.678304225353346e-16,0.8852602468145295,0.5773123713236318,0.7339548554626276,0.0,0,0,1,0,-7016.587303514024
-0.0021918112068032,-0.0524160145408338,0.408753197618745,0.4905576159366688,0.627423519640326,0.0,0,0,1,0,-1027.6821671981586
-0.0309387896502371,-9.678304225353346e-16,0.480502767985941,0.4375613211008791,0.5635910542346487,1.0,0,0,1,0,-536.0981802373699
1.060610935570313,-9.678304225353346e-16,0.530611011211816,0.5111132862813305,0.4740587160604494,2.0,0,0,1,0,5675.616367851309
-1.1865512731023889e-15,-9.678304225353346e-16,0.4065921641954937,0.5092734420432773,0.5631922237221663,1.0,0,0,1,0,-183.29399209291225
-0.6957322295118668,0.0098153085487218,0.3140741897330974,0.4361338111643951,0.4430301488898209,1.0,0,0,1,0,-4446.110237626739
-0.3031594882797573,-0.670916345461219,0.489212143557149,0.6973222681856766,0.3652345033017148,1.0,0,0,0,1,-1964.727141906507
-1.1865512731023889e-15,-9.678304225353346e-16,0.3673627561216975,0.351095751304388,0.7059771229476632,1.0,0,0,1,0,77.78538601801364
1.3419875459297643,-1.6976927336655794,0.5915225674193827,0.5554509818190769,0.5350894052271891,2.0,0,0,1,0,7183.628914697466
0.1526367628141585,-9.678304225353346e-16,0.3543994415084103,0.0,0.4745866428800345,2.0,1,0,0,0,1367.2658851694573
-1.1865512731023889e-15,-9.678304225353346e-16,0.3383981246492735,0.6593976938218002,0.3501472295452593,1.0,0,1,0,0,-820.151578815721
1.2217674936261955,-0.1251196131873031,0.4250536398202234,0.4351235319709431,0.5678094218061832,1.0,0,0,1,0,7131.3734339118555
-1.1865512731023889e-15,-9.678304225353346e-16,0.3780525363369459,0.4036751772113959,0.3862237675807589,2.0,0,0,0,1,255.0294116766782
-1.0900502328460302,-0.6511968388902152,0.3882375955488004,0.4435679240080546,0.6219818624906086,1.0,0,0,1,0,-7052.655266432576
-0.320493007159067,-9.678304225353346e-16,0.2763404858434459,0.5580711761719438,0.2401721427043696,0.0,0,0,1,0,-2583.6084763108984
-1.1865512731023889e-15,1.2645425270209008,0.5963679834477585,0.5436580296400029,0.6935178934306819,0.0,0,0,0,1,-433.8813984903559
-0.2729486441145147,0.747276770453521,0.424642877877909,0.2924013966880806,0.4099346724305533,0.0,0,0,1,0,-1480.800235823038
-1.1865512731023889e-15,1.877198533874856,0.5332782254202183,0.2705931048746586,0.3184749476442454,2.0,0,1,0,0,-184.91693476295518
1.6197303877294684,-1.6058948112483489,0.2886425924148753,0.5675764894998852,0.5631541794548298,2.0,0,0,0,1,8225.758942288618
0.9934262010655176,-9.678304225353346e-16,0.3571806343865863,0.3862814919072056,0.6329585809258238,2.0,0,1,0,0,5057.161809602205
-1.1865512731023889e-15,-0.4950467622181868,0.5118491673350619,0.7322040837987139,0.2831186850335363,2.0,0,1,0,0,-914.316140751953
-0.2190500021546381,2.188278924465646,0.429264818006745,0.3972334199566101,0.4502996906014329,1.0,0,0,1,0,-555.5726010851395
0.7709101003073977,1.450141776381676,0.7165704294499795,0.6390510449651019,0.6109247485320256,1.0,0,0,1,0,4007.225096803876
-1.3194365763827278,-0.1989386304702694,0.6252131789385984,0.0875923202531061,0.6223193718419628,2.0,0,0,1,0,-7352.2425238498745
-1.1865512731023889e-15,-1.5341641096252123,0.518534545251615,0.3571046889120985,0.6368286683743205,2.0,0,0,1,0,-939.8625929333789
-2.2548867257246736,0.4537540837971305,0.5366386932285908,0.5282441712071364,0.6068894437278984,1.0,0,0,0,1,-12562.506201544702
-1.4958392465142756,0.5152618065538295,0.0825505067008928,0.5161238670973436,0.6052977026980408,2.0,0,0,1,0,-8646.519769603512
-1.3294837183092498,-9.678304225353346e-16,0.4952301420785785,0.350573112243168,0.5670979685560162,2.0,0,1,0,0,-8113.210462478673
0.4163679654951726,-9.678304225353346e-16,0.5809796833081089,0.4332975279677766,0.5238688811977934,2.0,0,0,1,0,1246.1923707494302
-1.1865512731023889e-15,0.3170664897599964,0.3509386093730563,0.4596554399735165,0.3441020953085286,1.0,0,0,0,1,-777.7989416741968
-1.206089214802681,-9.678304225353346e-16,0.7613760637321518,0.5327384345418101,0.5722146517924528,2.0,0,0,1,0,-6681.9839112048885
1.7236577707170335,-0.2009439213937321,0.2869928390818352,0.6497582837653274,0.2285919307694335,1.0,0,0,1,0,8370.221150729234
1.8046519742581009,0.2456994924670531,0.419690783156591,0.2529705658464145,0.814757471546698,1.0,0,1,0,0,9691.372809592845
-1.1865512731023889e-15,1.7311587043445689,0.561995613031521,0.4325493837322788,0.6935774283477404,0.0,0,0,1,0,72.70110132585182
-0.4468443193822514,0.7691757194068154,0.4582347099530668,0.4714081882820192,0.5774373351047299,0.0,0,0,0,1,-3169.0714267584617
-0.6608447879828798,-0.917336008684222,0.6738104356240928,0.4904999654342597,0.536196096716333,2.0,0,0,1,0,-3265.1731670127992
1.155328679610849,-0.3793836560266396,0.5182379403805519,0.5568105431933925,0.5782977764107489,0.0,0,0,1,0,5043.023752391844
-1.2966020222025751,1.0640771285866883,0.3168797590798603,0.3567490901390521,0.5826386457636656,2.0,0,0,1,0,-7310.056189185068
0.0259814562913951,-9.678304225353346e-16,0.4885889659893514,0.538786613553857,0.5406541147808528,0.0,0,0,1,0,-473.5939042616388
1.001541213744551,3.498254938263812,0.6064118116133713,0.6188487095429919,0.6294096404157267,2.0,0,0,0,1,5702.494759709352
0.7272860424060003,-0.5633173351359229,0.77577166969558,0.329326438427966,0.7557889705781642,0.0,0,0,1,0,2915.6236242875048
1.277680223994332,1.360520471728511,0.5519960905306831,0.419025875849864,0.7220108394028899,1.0,0,0,0,1,7146.470874521453
0.4872773563340268,-9.678304225353346e-16,0.4413620341776778,0.4408907331904085,0.6473714788348801,0.0,0,0,0,1,1871.8661693033443
-0.3985440585028343,-1.1261695728235952,0.4487510859852541,0.4358607048091692,0.3520622043884249,1.0,0,0,1,0,-2523.9365607394934
0.0829975414958277,-1.97806730294716,0.3505528476273691,0.299644759462967,0.3645597642977352,1.0,0,0,1,0,170.95731420084576
1.059933494838201,-9.678304225353346e-16,0.5835751963266347,0.3861204595394999,0.6694465113829692,1.0,0,0,1,0,5801.315295967924
1.1127766586127763,1.603266633228043,0.5959523750099898,0.4318941262781538,0.5291395309466942,1.0,0,1,0,0,5389.904193452825
-0.1317615244907536,-9.678304225353346e-16,0.3534247309542181,0.3831218251219812,0.503629934996633,2.0,1,0,0,0,-1080.7916507306693
-1.1865512731023889e-15,-0.3224322730052064,0.2808760538147474,0.6498894001427145,0.5034279006813107,0.0,0,1,0,0,-629.4775837848325
-0.6139994808618046,-9.678304225353346e-16,0.2507383594520046,0.4752729535029492,0.689837162584018,2.0,0,0,1,0,-4105.562351614844
-1.1865512731023889e-15,0.5546394934084458,0.2576475023112784,0.4590423826918587,0.5471883457020474,2.0,0,0,0,1,653.4683763539604
0.2186744598970502,-9.678304225353346e-16,0.6130765670128299,0.2472733739299679,0.3942186442503113,1.0,0,0,0,1,-6.474027429657895
-0.5864332805322358,1.5128592476960028,0.5330960659929167,0.5089998300150189,0.5066596049113408,0.0,1,0,0,0,-3696.933825270119
-1.1865512731023889e-15,2.2727982428529563,0.4876908970021788,0.3792429020974214,0.5462837936365426,2.0,0,1,0,0,-366.8046791041511
-0.2346389416144239,-9.678304225353346e-16,0.3950680781247744,0.5029282496398921,0.3262179741318168,0.0,0,0,1,0,-2720.692906807434
0.1008044906188343,-9.678304225353346e-16,0.4546417384923442,0.60500247532204,0.4339753771991343,2.0,0,0,1,0,-57.340826362534806
0.9400138676365292,-0.7191688781401254,0.4472354677288916,0.4826762766309813,0.2348989723302152,1.0,1,0,0,0,4672.703408697731
-0.0796840238510784,1.1857567023198334,0.4329602923172101,0.3319368433516237,0.522713365462781,2.0,1,0,0,0,-133.42204279447583
1.1671868172143682,-1.5683734825266291,0.2627814488696555,0.6887555463476993,0.4110504728887821,1.0,1,0,0,0,5905.614730329529
-0.6182667835028439,0.2918507283099081,0.4085992993426074,0.5899343875701688,0.3940133984973381,2.0,0,1,0,0,-3611.303369328721
-1.1865512731023889e-15,-9.678304225353346e-16,0.5560309754336883,0.4503234866581556,0.5759693157675592,1.0,0,0,1,0,57.335227116746466
0.1406780592759516,-0.2549179088209428,0.5315007597384233,0.4405159077883235,0.6250798235803998,0.0,0,1,0,0,117.01249938716919
-0.9278420339761428,1.7721302466125393,0.5692330512974524,0.2210551619519739,0.5139688715802969,1.0,1,0,0,0,-5183.3798098122215
0.0985922680800224,1.3494190232080072,0.4919223151581411,0.4838491468107591,0.4921629350257092,0.0,0,0,1,0,692.0780037949795
0.8533624104766367,-0.002909429009936,0.3138636001281653,0.5491935880636591,0.4068069614348539,0.0,0,1,0,0,4007.7069349463122
-1.2212320458768566,-1.7480800376054235,0.4783319899818887,0.516653072021408,0.5482729740789833,2.0,0,0,0,1,-7000.680933839319
0.2971709980948565,2.5030001358552654,0.5558564574080949,0.6416900681727747,0.3405332567427584,0.0,0,0,0,1,917.7767452119231
1.0543008280486,-0.3372407994911419,0.7683292361088989,0.7503868284868305,0.4777151436702874,1.0,0,0,1,0,4667.902376826713
-1.1865512731023889e-15,-9.678304225353346e-16,0.5451031832643402,0.5790814466108937,0.5687856090666978,1.0,0,0,1,0,-608.8941708183305
-1.0332429769686813,0.1093590955219808,0.4563339379923359,0.6224269013436783,0.746136292549128,2.0,1,0,0,0,-5918.1076866347275
0.6328558246480811,-1.358779834493047,0.6111355877986198,0.6228455472201859,0.6763131319766333,1.0,0,1,0,0,2484.337360670451
-0.3047686385412798,-2.0229985265418247,0.2738222730197072,0.3342821296800169,0.4876298422481646,1.0,1,0,0,0,-2201.050805640529
-1.1865512731023889e-15,-0.3048584230272489,0.6083997179948674,0.5568127185640693,0.6402572489038828,1.0,0,0,1,0,-237.6947413729681
2.877381955858457,-1.0072954288366864,0.3366353508249987,0.6219269217921866,0.2652560929188494,2.0,0,0,1,0,15391.483431181661
-1.1865512731023889e-15,0.7969437533184716,0.6233124758567091,0.5668660623210454,0.5046063410490602,2.0,0,0,0,1,625.9599179822626
-0.9076556338997916,0.3910279977053873,0.7145883270532046,0.4872054388919144,0.6890499421433134,0.0,0,0,0,1,-5072.377857844631
-1.1865512731023889e-15,-1.1922856024192146,0.3397442361828617,0.6079880918059508,0.5547740842347588,2.0,0,0,1,0,-885.6943693022287
1.721532555458127,-0.0925755066301178,0.344697323669239,0.4996087015335378,0.3164585493613633,2.0,0,0,0,1,8836.0352524738
-1.1865512731023889e-15,-9.678304225353346e-16,0.4023394409911475,0.4677492674326012,0.5882541453287565,2.0,0,0,0,1,-89.91395010849789
-1.1865512731023889e-15,0.5919193937466601,0.2447592580897186,0.5962251342671804,0.5922182621844927,0.0,0,0,0,1,-606.017258219639
-1.1865512731023889e-15,1.599290808220571,0.4217166219951805,0.6112884426539246,0.474438658798785,1.0,0,0,1,0,-333.95196223747183
-0.1138121667502142,-9.678304225353346e-16,0.3538164203529609,0.7074768046121596,0.5691969376162248,0.0,0,0,1,0,-827.4605699756817
-2.293605089747184,-9.678304225353346e-16,0.4916907181484304,0.5913046195817288,0.2065942305423505,0.0,0,1,0,0,-13131.596960112676
-1.5390311259439844,0.4097360711847629,0.6076615467734316,0.2910294860212726,0.5318036337635654,2.0,0,0,1,0,-8751.282103368792
-2.281989328702375,-1.0855740208601796,0.5503634484974073,0.1446659753067902,0.4118756712095553,1.0,1,0,0,0,-12947.451451948376
0.3152161531833424,-0.6124081283021566,0.5759235255402648,0.6629784294180819,0.6195356985405243,1.0,0,0,0,1,796.4441055656969
0.6885507410648556,-9.678304225353346e-16,0.4969081462661748,0.5240697041614873,0.7493111374679393,0.0,1,0,0,0,3567.7337596070693
-1.1865512731023889e-15,0.0385452297607991,0.3508702910961042,0.4433362287338189,0.6390617347631445,1.0,0,0,1,0,-137.66143537301713
-1.1865512731023889e-15,-9.678304225353346e-16,0.5777229972055127,0.4897649020612824,0.3567667001349804,1.0,1,0,0,0,272.98983790281244
-0.7235720157812568,1.1038671840060308,0.5041183697065439,0.1524607344323269,0.8308318136630984,0.0,0,0,0,1,-3776.7123634450727
0.6663043545646492,-9.678304225353346e-16,0.2497134700464787,0.5084369617086036,0.2224369923901457,0.0,1,0,0,0,4264.957118538667
0.2211180931639529,-1.0910331181655777,0.1600358885463972,0.3398050863291152,0.5883980498782023,0.0,0,0,1,0,535.0161538346736
-1.1865512731023889e-15,0.3607925529510074,0.4719497178709714,0.61078139763562,0.5942728749926819,1.0,1,0,0,0,661.0579188081656
-1.1865512731023889e-15,1.2799884226028708,0.4872846963871298,0.3791160714320076,0.6449191514483852,2.0,0,0,1,0,255.57332164117858
-1.1865512731023889e-15,-9.678304225353346e-16,0.574755469461023,0.6768477418300777,0.3946590242157575,2.0,0,0,1,0,-386.3572539843898
-1.1865512731023889e-15,0.9323887079624246,0.3385713723498468,0.5106490520166392,0.355983138721078,2.0,0,1,0,0,-244.57503767532668
0.5502813992034579,-9.678304225353346e-16,0.5202641594645241,0.4388837767849284,0.7145057222730894,2.0,0,0,1,0,2280.755044462508
-1.1865512731023889e-15,0.1843752426555424,0.3997938925145786,0.7505499866663181,0.3011822347085225,2.0,0,0,0,1,-959.3320149755787
-1.1865512731023889e-15,0.3079768361124063,0.4855466074548205,0.6224013981034245,0.5451826996868916,1.0,0,0,1,0,-1241.8919116794223
-0.2781125663521118,0.3691374019213476,0.1738229832105327,0.4130556891725727,0.4415223180414415,1.0,0,0,1,0,-2259.300711218912
0.1743518749347054,-0.4438723330172353,0.4657875434936903,0.6057129092435201,0.3433811792370955,2.0,1,0,0,0,219.77845894315197
-0.4728371460070847,0.3337416104651431,0.2672232032132864,0.4573696940632573,0.6561877254680268,2.0,0,0,1,0,-3079.766155424568
-1.202374129966827,-1.2630323470161042,0.560697900317695,0.3499706181364745,0.4273369849533673,2.0,0,0,0,1,-6701.379139593517
-1.1865512731023889e-15,-9.678304225353346e-16,0.3368942651665368,0.4731139138579325,0.4024969862115771,2.0,0,0,0,1,-82.8587121857853
